Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	* Laz / notes	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
NoDesc	1	1	1	3	23	2				138	207	ltng-min		1	1		ltng-max		3	10							weap												0	0	0
NoDesc	1	1	1	14	42	12				222	207	ltng-min		1	1		ltng-max		6	25							weap												0	0	0
NoDesc	1	1	1	25	61	21				255	207	ltng-min		1	1		ltng-max		11	50							weap												0	0	0
NoDesc	1	1	1	36	79	30				325	207	ltng-min		1	1		ltng-max		21	100							weap												0	0	0
NoDesc	1	1	1	48	90	40				395	207	ltng-min		1	1		ltng-max		41	200							weap												0	0	0
NoDesc	1	1	1	59	90	49				372	207	ltng-min		1	1		ltng-max		81	400							weap												0	0	0
NoDesc	1	1	1	70	90	58				428	207	ltng-min		1	1		ltng-max		161	800							weap												0	0	0
NoDesc	1	1	1	80		66				476	207	ltng-min		1	1		ltng-max		801	1000							weap												0	0	0
NoDesc	1	1	1	3	23	2				138	207	dmg-pois	50	8	8												weap												0	0	0
NoDesc	1	1	1	14	42	12				222	207	dmg-pois	75	24	24												weap												0	0	0
NoDesc	1	1	1	25	61	21				255	207	dmg-pois	100	48	48												weap												0	0	0
NoDesc	1	1	1	36	79	30				325	207	dmg-pois	125	96	96												weap												0	0	0
NoDesc	1	1	1	48	90	40				395	207	dmg-pois	150	192	192												weap												0	0	0
NoDesc	1	1	1	59	90	49				372	207	dmg-pois	175	384	384												weap												0	0	0
NoDesc	1	1	1	70	90	58				428	207	dmg-pois	200	768	768												weap												0	0	0
NoDesc	1	1	1	80		66				476	207	dmg-pois	225	992	992												weap												0	0	0
NoDesc	1	1	1	1	21	0				168	208	gold%		36	70												tors												0	0	0
NoDesc	1	1	1	11	37	9				264	208	gold%		71	105												tors												0	0	0
NoDesc	1	1	1	20	53	17				360	208	gold%		106	140												tors												0	0	0
NoDesc	1	1	1	30	69	25				456	208	gold%		141	175												tors												0	0	0
NoDesc	1	1	1	40	85	33				552	208	gold%		176	210												tors												0	0	0
NoDesc	1	1	1	49	90	41				648	208	gold%		211	245												tors												0	0	0
NoDesc	1	1	1	59	90	49				744	208	gold%		246	280												tors												0	0	0
NoDesc	1	1	1	68		57				840	208	gold%		281	400												tors												0	0	0
NoDesc	1	1	1	1	21	0				147	208	gold%		26	50												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	11	37	9				231	208	gold%		51	75												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	20	53	17				315	208	gold%		76	100												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	30	69	25				399	208	gold%		101	125												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	40	85	33				483	208	gold%		126	150												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	49	90	41				567	208	gold%		151	175												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	59	90	49				651	208	gold%		176	200												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	68		57				735	208	gold%		201	250												ring	glov	belt	weap	misl								0	0	0
NoDesc	1	1	1	9	34	8				186	208	gold%		16	30												boot												0	0	0
NoDesc	1	1	1	19	50	16				258	208	gold%		31	45												boot												0	0	0
NoDesc	1	1	1	28	66	24				330	208	gold%		46	60												boot												0	0	0
NoDesc	1	1	1	38	82	32				402	208	gold%		61	75												boot												0	0	0
NoDesc	1	1	1	48		40				474	208	gold%		76	100												boot												0	0	0
NoDesc	1	1	1	1	21	0				126	209	heal-kill		1	8												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	9	34	8				186	209	heal-kill		9	16												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	17	47	14				246	209	heal-kill		17	24												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	25	61	21				306	209	heal-kill		25	32												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	33	74	28				366	209	heal-kill		33	40												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	41	87	34				426	209	heal-kill		41	48												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	49	90	41				486	209	heal-kill		49	56												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	57	90	48				546	209	heal-kill		57	64												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	65	90	54				606	209	heal-kill		65	72												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	73		61				666	209	heal-kill		73	80												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	80		66				714	209	heal-kill		81	100												weap	pelt	ishd	azsd	basd								0	0	0
NoDesc	1	1	1	9	34	8				155	209	heal-kill		1	4												amul	belt	phlm										0	0	0
NoDesc	1	1	1	21	54	18				230	209	heal-kill		5	8												amul	belt	phlm										0	0	0
NoDesc	1	1	1	33	74	28				305	209	heal-kill		9	12												amul	belt	phlm										0	0	0
NoDesc	1	1	1	45	90	38				380	209	heal-kill		13	16												amul	belt	phlm										0	0	0
NoDesc	1	1	1	57		48				455	209	heal-kill		17	20												amul	belt	phlm										0	0	0
NoDesc	1	1	1	15	43	12				152	209	heal-kill		1	3												ring												0	0	0
NoDesc	1	1	1	28	65	23				216	209	heal-kill		4	6												ring												0	0	0
NoDesc	1	1	1	40	86	34				280	209	heal-kill		7	9												ring												0	0	0
NoDesc	1	1	1	53		44				344	209	heal-kill		10	12												ring												0	0	0
NoDesc	1	1	1	66		55				408	209	heal-kill		13	15												ring												0	0	0
NoDesc	1	1	1	1	21	0				126	210	mana-kill		1	8												staf	orb											0	0	0
NoDesc	1	1	1	9	34	8				186	210	mana-kill		9	16												staf	orb											0	0	0
NoDesc	1	1	1	17	47	14				246	210	mana-kill		17	24												staf	orb											0	0	0
NoDesc	1	1	1	25	61	21				306	210	mana-kill		25	32												staf	orb											0	0	0
NoDesc	1	1	1	33	74	28				366	210	mana-kill		33	40												staf	orb											0	0	0
NoDesc	1	1	1	41	87	34				426	210	mana-kill		41	48												staf	orb											0	0	0
NoDesc	1	1	1	49	90	41				486	210	mana-kill		49	56												staf	orb											0	0	0
NoDesc	1	1	1	57	90	48				546	210	mana-kill		57	64												staf	orb											0	0	0
NoDesc	1	1	1	65	90	54				606	210	mana-kill		65	72												staf	orb											0	0	0
NoDesc	1	1	1	73		61				666	210	mana-kill		73	80												staf	orb											0	0	0
NoDesc	1	1	1	80		66				714	210	mana-kill		81	100												staf	orb											0	0	0
NoDesc	1	1	1	9	34	8				155	210	mana-kill		1	4												amul	helm	stor										0	0	0
NoDesc	1	1	1	21	54	18				230	210	mana-kill		5	8												amul	helm	stor										0	0	0
NoDesc	1	1	1	33	74	28				305	210	mana-kill		9	12												amul	helm	stor										0	0	0
NoDesc	1	1	1	45	90	38				380	210	mana-kill		13	16												amul	helm	stor										0	0	0
NoDesc	1	1	1	57		48				455	210	mana-kill		17	20												amul	helm	stor										0	0	0
NoDesc	1	1	1	15	43	12				152	210	mana-kill		1	3												ring												0	0	0
NoDesc	1	1	1	28	65	23				216	210	mana-kill		4	6												ring												0	0	0
NoDesc	1	1	1	40	86	34				280	210	mana-kill		7	9												ring												0	0	0
NoDesc	1	1	1	53		44				344	210	mana-kill		10	12												ring												0	0	0
NoDesc	1	1	1	66		55				408	210	mana-kill		13	15												ring												0	0	0
NoDesc	1	1	1	1	21	0				84	211	red-dmg		1	5												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	8	33	7				120	211	red-dmg		6	10												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	16	45	13				156	211	red-dmg		11	15												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	23	57	19				192	211	red-dmg		16	20												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	30	69	25				228	211	red-dmg		21	25												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	37	81	31				264	211	red-dmg		26	30												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	44	90	37				300	211	red-dmg		31	35												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	52	90	43				336	211	red-dmg		36	40												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	59		49				372	211	red-dmg		41	45												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	66		55				408	211	red-dmg		46	50												tors	ashd	phlm										0	0	0
NoDesc	1	1	1	7	30	6				112	211	red-dmg		1	5												shld	amul	helm					phlm	ashd				0	0	0
NoDesc	1	1	1	19	50	16				172	211	red-dmg		6	10												shld	amul	helm					phlm	ashd				0	0	0
NoDesc	1	1	1	31	70	26				232	211	red-dmg		11	15												shld	amul	helm					phlm	ashd				0	0	0
NoDesc	1	1	1	43	90	36				292	211	red-dmg		16	20												shld	amul	helm					phlm	ashd				0	0	0
NoDesc	1	1	1	55		46				352	211	red-dmg		21	25												shld	amul	helm					phlm	ashd				0	0	0
NoDesc	1	1	1	67		56				412	211	red-dmg		26	30												shld	amul	helm					phlm	ashd				0	0	0
NoDesc	1	1	1	1	21	0				105	212	res-cold		11	20												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	8	33	7				150	212	res-cold		21	30												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	16	45	13				195	212	res-cold		31	40												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	23	57	19				240	212	res-cold		41	50												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	30	69	25				285	212	res-cold		51	60												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	37	81	31				330	212	res-cold		61	70												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	44	90	37				375	212	res-cold		71	80												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	52	90	43				420	212	res-cold		81	90												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	59		49				465	212	res-cold		91	100												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	66		55				510	212	res-cold		101	125												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	3	23	2				115	212	res-cold		6	15												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	14	42	12				185	212	res-cold		16	25												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	25	61	21				255	212	res-cold		26	35												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	36	79	30				325	212	res-cold		36	45												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	48	90	40				395	212	res-cold		46	55												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	59	90	49				465	212	res-cold		56	65												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	70		58				535	212	res-cold		66	75												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	1	21	0				105	212	res-cold		6	15												ring	misl											0	0	0
NoDesc	1	1	1	31	70	26				290	212	res-cold		16	25												ring	misl											0	0	0
NoDesc	1	1	1	52		43				420	212	res-cold		26	35												ring	misl											0	0	0
NoDesc	1	1	1	72		60				550	212	res-cold		36	50												ring	misl											0	0	0
NoDesc	1	1	1	1	21	0				105	213	res-fire		11	20												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	8	33	7				150	213	res-fire		21	30												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	16	45	13				195	213	res-fire		31	40												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	23	57	19				240	213	res-fire		41	50												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	30	69	25				285	213	res-fire		51	60												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	37	81	31				330	213	res-fire		61	70												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	44	90	37				375	213	res-fire		71	80												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	52	90	43				420	213	res-fire		81	90												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	59		49				465	213	res-fire		91	100												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	66		55				510	213	res-fire		101	125												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	3	23	2				115	213	res-fire		6	15												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	14	42	12				185	213	res-fire		16	25												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	25	61	21				255	213	res-fire		26	35												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	36	79	30				325	213	res-fire		36	45												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	48	90	40				395	213	res-fire		46	55												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	59	90	49				465	213	res-fire		56	65												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	70		58				535	213	res-fire		66	75												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	1	21	0				105	213	res-fire		6	15												ring	misl											0	0	0
NoDesc	1	1	1	31	70	26				290	213	res-fire		16	25												ring	misl											0	0	0
NoDesc	1	1	1	52		43				420	213	res-fire		26	35												ring	misl											0	0	0
NoDesc	1	1	1	72		60				550	213	res-fire		36	50												ring	misl											0	0	0
NoDesc	1	1	1	1	21	0				105	214	res-ltng		11	20												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	8	33	7				150	214	res-ltng		21	30												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	16	45	13				195	214	res-ltng		31	40												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	23	57	19				240	214	res-ltng		41	50												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	30	69	25				285	214	res-ltng		51	60												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	37	81	31				330	214	res-ltng		61	70												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	44	90	37				375	214	res-ltng		71	80												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	52	90	43				420	214	res-ltng		81	90												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	59		49				465	214	res-ltng		91	100												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	66		55				510	214	res-ltng		101	125												tors	staf	bow	scep	nscy	aspe							0	0	0
NoDesc	1	1	1	3	23	2				115	214	res-ltng		6	15												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	14	42	12				185	214	res-ltng		16	25												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	25	61	21				255	214	res-ltng		26	35												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	36	79	30				325	214	res-ltng		36	45												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	48	90	40				395	214	res-ltng		46	55												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	59	90	49				465	214	res-ltng		56	65												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	70		58				535	214	res-ltng		66	75												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	1	21	0				105	214	res-ltng		6	15												ring	misl											0	0	0
NoDesc	1	1	1	31	70	26				290	214	res-ltng		16	25												ring	misl											0	0	0
NoDesc	1	1	1	52		43				420	214	res-ltng		26	35												ring	misl											0	0	0
NoDesc	1	1	1	72		60				550	214	res-ltng		36	50												ring	misl											0	0	0
NoDesc	1	1	1	1	21	0				105	215	res-pois		11	20												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	8	33	7				150	215	res-pois		21	30												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	16	45	13				195	215	res-pois		31	40												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	23	57	19				240	215	res-pois		41	50												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	30	69	25				285	215	res-pois		51	60												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	37	81	31				330	215	res-pois		61	70												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	44	90	37				375	215	res-pois		71	80												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	52	90	43				420	215	res-pois		81	90												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	59		49				465	215	res-pois		91	100												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	66		55				510	215	res-pois		101	125												tors	staf	bow	scep	xbow	aspe	nscy						0	0	0
NoDesc	1	1	1	3	23	2				115	215	res-pois		6	15												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	14	42	12				185	215	res-pois		16	25												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	25	61	21				255	215	res-pois		26	35												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	36	79	30				325	215	res-pois		36	45												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	48	90	40				395	215	res-pois		46	55												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	59	90	49				465	215	res-pois		56	65												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	70		58				535	215	res-pois		66	75												belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe	0	0	0
NoDesc	1	1	1	1	21	0				105	215	res-pois		6	15												ring	misl											0	0	0
NoDesc	1	1	1	31	70	26				290	215	res-pois		16	25												ring	misl											0	0	0
NoDesc	1	1	1	52		43				420	215	res-pois		26	35												ring	misl											0	0	0
NoDesc	1	1	1	72		60				550	215	res-pois		36	50												ring	misl											0	0	0
NoDesc	1	1	1	1	21	0				105	216	uninterrupt		6	10												weap							wand	orb				0	0	0
NoDesc	1	1	1	10	35	8				160	216	uninterrupt		11	15												weap							wand	orb				0	0	0
NoDesc	1	1	1	19	50	16				215	216	uninterrupt		16	20												weap							wand	orb				0	0	0
NoDesc	1	1	1	28	65	23				270	216	uninterrupt		21	25												weap							wand	orb				0	0	0
NoDesc	1	1	1	36	79	30				325	216	uninterrupt		26	30												weap							wand	orb				0	0	0
NoDesc	1	1	1	45	90	38				380	216	uninterrupt		31	35												weap							wand	orb				0	0	0
NoDesc	1	1	1	54	90	45				435	216	uninterrupt		36	40												weap							wand	orb				0	0	0
NoDesc	1	1	1	63	90	52				490	216	uninterrupt		41	45												weap							wand	orb				0	0	0
NoDesc	1	1	1	72		60				545	216	uninterrupt		46	50												weap							wand	orb				0	0	0
NoDesc	1	1	1	3	23	2				115	216	uninterrupt		3	5												amul	belt											0	0	0
NoDesc	1	1	1	16	46	14				200	216	uninterrupt		6	8												amul	belt											0	0	0
NoDesc	1	1	1	30	69	25				285	216	uninterrupt		9	11												amul	belt											0	0	0
NoDesc	1	1	1	44	90	36				370	216	uninterrupt		12	14												amul	belt											0	0	0
NoDesc	1	1	1	57	90	48				455	216	uninterrupt		15	17												amul	belt											0	0	0
NoDesc	1	1	1	71		59				540	216	uninterrupt		18	20												amul	belt											0	0	0
NoDesc	1	1	1	1	23	0				210	251	ac		10	20	Jewel only											jewl												0	0	0
NoDesc	1	1	1	16	59	13				273	251	ac		21	50	Jewel only											jewl												0	0	0
NoDesc	1	1	1	28	90	24				220	251	ac		51	100	Jewel only											jewl												0	0	0
NoDesc	1	1	1	19	68	16				86	252	addxp		1	1	Jewel only											jewl												0	0	0
NoDesc	1	1	1	45		38				76	252	addxp		2	3	Jewel only											jewl												0	0	0
NoDesc	1	1	1	6	35	5				270	254	all-stats		1	1	Jewel only											jewl												0	0	0
NoDesc	1	1	1	25	83	21				357	254	all-stats		2	3	Jewel only											jewl												0	0	0
NoDesc	1	1	1	53		44				344	254	all-stats		4	5	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	254	str		2	4	Jewel only											jewl												0	0	0
NoDesc	1	1	1	19	68	16				301	254	str		5	7	Jewel only											jewl												0	0	0
NoDesc	1	1	1	48		40				316	254	str		8	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	254	dex		2	4	Jewel only											jewl												0	0	0
NoDesc	1	1	1	19	68	16				301	254	dex		5	7	Jewel only											jewl												0	0	0
NoDesc	1	1	1	48		40				316	254	dex		8	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	254	vit		2	4	Jewel only											jewl												0	0	0
NoDesc	1	1	1	19	68	16				301	254	vit		5	7	Jewel only											jewl												0	0	0
NoDesc	1	1	1	48		40				316	254	vit		8	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	254	enr		2	4	Jewel only											jewl												0	0	0
NoDesc	1	1	1	19	68	16				301	254	enr		5	7	Jewel only											jewl												0	0	0
NoDesc	1	1	1	48		40				316	254	enr		8	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	9	44	8				186	255	dmg-max		4	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	36		30				257	255	dmg-max		11	15	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				252	256	ease		-4	-4	Jewel only											jewl												0	0	0
NoDesc	1	1	1	14	56	12				333	256	ease		-8	-8	Jewel only											jewl												0	0	0
NoDesc	1	1	1	32		27				360	256	ease		-10	-10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	11	47	9				198	257	gold%		25	50	Jewel only											jewl												0	0	0
NoDesc	1	1	1	38		32				268	257	gold%		51	100	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	258	res-cold		5	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	18	65	15				294	258	res-cold		11	15	Jewel only											jewl												0	0	0
NoDesc	1	1	1	33		28				244	258	res-cold		16	25	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	259	res-fire		5	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	18	65	15				294	259	res-fire		11	15	Jewel only											jewl												0	0	0
NoDesc	1	1	1	33		28				244	259	res-fire		16	25	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	260	res-ltng		5	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	18	65	15				294	260	res-ltng		11	15	Jewel only											jewl												0	0	0
NoDesc	1	1	1	33		28				244	260	res-ltng		16	25	Jewel only											jewl												0	0	0
NoDesc	1	1	1	1	23	0				210	261	res-pois		5	10	Jewel only											jewl												0	0	0
NoDesc	1	1	1	18	65	15				294	261	res-pois		11	15	Jewel only											jewl												0	0	0
NoDesc	1	1	1	33		28				244	261	res-pois		16	25	Jewel only											jewl												0	0	0
NoDesc	1	1	1	25	83	21				255	262	uninterrupt		1	2	Jewel only											jewl												0	0	0
NoDesc	1	1	1	49		41				243	262	uninterrupt		3	5	Jewel only											jewl												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	968	2	10	Maelstrom											ajav												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	416	11	19	Deaths Fury Totem											azhm												0	0	0
NoDesc	1		1	48		40				33	217	oskill	449	2	10	Holy Armor											azsd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	370	2	10	Mountain King											aspe												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	447	2	10	Rapture											aspe												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	383	2	10	Spore Shot											abow												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	96	1	4	Bloodlust											h2h												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	424	2	5	Oathbreaker Totem											h2h												0	0	0
NoDesc	1		1	48		40				33	217	oskill	318	2	7	Pounce											nagi												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1018	2	6	Charm											ishd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	404	18	24	Summon Veil King											ishd												0	0	0
NoDesc	1		1	48		40				33	217	oskill	475	2	6	Bladestorm											ishd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	420	1	4	Howling Totem											bswd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	414	2	5	Bend the Shadows											bswd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	1013	18	24	Mark of the Wild											baxe												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	452	1	4	Fear of Fire											baxe												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	474	2	7	Mana Sweep											phlm												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	324	4	11	Pact of Blood											basd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	411	6	14	Buckshot											dbow												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	358	18	24	Snake Stance											dbow												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	766	18	24	Pyroclastic Flow											dstf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	363	7	16	Protector Spirit											dstf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	347	12	20	Shuriken Flurry											pelt												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	57	1	3	Mana Tide Totem											pelt												0	0	0
NoDesc	1		1	48		40				33	217	oskill	445	1	3	Dark King											nscy												0	0	0
NoDesc	1		1	48		40				33	217	oskill	329	18	24	Blooming Nightshade											nknf												0	0	0
NoDesc	1		1	48		40				33	217	oskill	642	4	11	Scatter Shot											nxbw												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	263	2	6	Punisher											wand												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	670	2	5	Summon Overlord											nstf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	446	11	17	Judgement	extra-pm		31	50							head												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	332	2	5	Shadow Refuge											pmac												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	354	2	7	Shower of Rocks											pham												0	0	0
NoDesc	1		1	48		40				33	217	oskill	320	1	3	Lightswarm											pspe												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	359	1	3	Bear Stance											ashd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	402	1	4	Summon Rampagor											pzhm												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	368	2	5	Fortress											ashd												0	0	0
