Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	* Laz / Notes	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
NoDesc	1	1	1	80		66				1071	110	extra-cold		21	30												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	25	61	21				306	110	extra-cold		2	4												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	42	89	35				432	110	extra-cold		5	7												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	59	90	49				558	110	extra-cold		8	15												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	80		66				714	110	extra-cold		16	30												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	5	27	4				312	110	extra-fire		6	10												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	16	46	14				480	110	extra-fire		11	15												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	28	65	23				648	110	extra-fire		16	20												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	39	83	32				816	110	extra-fire		21	25												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	50	90	42				984	110	extra-fire		26	30												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	61	90	51				1152	110	extra-fire		31	35												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	75		62				1356	110	extra-fire		36	40												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	80		66				1428	110	extra-fire		41	50												orb	pelt	ashd	stor	pspe								0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-fire		3	5												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-fire		6	8												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-fire		9	11												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-fire		12	14												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-fire		15	17												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	73		61				999	110	extra-fire		18	20												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-fire		21	40												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-fire		3	5												wand	head	pzhm	azsd	pclb	pmac	axe	baxe					0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-fire		6	8												wand	head	pzhm	azsd	pclb	pmac	axe	baxe					0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-fire		9	11												wand	head	pzhm	azsd	pclb	pmac	axe	baxe					0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-fire		12	14												wand	head	pzhm	azsd	pclb	pmac	axe	baxe					0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-fire		15	17												wand	head	pzhm	azsd	pclb	pmac	axe	baxe					0	0	0
NoDesc	1	1	1	73		61				999	110	extra-fire		18	20												wand	head	pzhm	azsd	pclb	pmac	axe	baxe					0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-fire		21	30												wand	head	pzhm	azsd	pclb	pmac	axe	baxe					0	0	0
NoDesc	1	1	1	25	61	21				306	110	extra-fire		2	4												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	42	89	35				432	110	extra-fire		5	7												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	59	90	49				558	110	extra-fire		8	15												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	80		66				714	110	extra-fire		16	30												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	5	27	4				312	110	extra-ltng		6	10												orb	h2h	stor										0	0	0
NoDesc	1	1	1	16	46	14				480	110	extra-ltng		11	15												orb	h2h	stor										0	0	0
NoDesc	1	1	1	28	65	23				648	110	extra-ltng		16	20												orb	h2h	stor										0	0	0
NoDesc	1	1	1	39	83	32				816	110	extra-ltng		21	25												orb	h2h	stor										0	0	0
NoDesc	1	1	1	50	90	42				984	110	extra-ltng		26	30												orb	h2h	stor										0	0	0
NoDesc	1	1	1	61	90	51				1152	110	extra-ltng		31	35												orb	h2h	stor										0	0	0
NoDesc	1	1	1	75		62				1356	110	extra-ltng		36	40												orb	h2h	stor										0	0	0
NoDesc	1	1	1	80		66				1428	110	extra-ltng		41	50												orb	h2h	stor										0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-ltng		3	5												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-ltng		6	8												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-ltng		9	11												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-ltng		12	14												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-ltng		15	17												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	73		61				999	110	extra-ltng		18	20												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-ltng		21	40												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-ltng		3	5												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-ltng		6	8												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-ltng		9	11												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-ltng		12	14												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-ltng		15	17												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	73		61				999	110	extra-ltng		18	20												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-ltng		21	30												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	25	61	21				306	110	extra-ltng		2	4												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	42	89	35				432	110	extra-ltng		5	7												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	59	90	49				558	110	extra-ltng		8	15												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	80		66				714	110	extra-ltng		16	30												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	5	27	4				312	110	extra-pm		11	20												staf												0	0	0
NoDesc	1	1	1	16	46	14				480	110	extra-pm		21	30												staf												0	0	0
NoDesc	1	1	1	28	65	23				648	110	extra-pm		31	40												staf												0	0	0
NoDesc	1	1	1	39	83	32				816	110	extra-pm		41	50												staf												0	0	0
NoDesc	1	1	1	50	90	42				984	110	extra-pm		51	60												staf												0	0	0
NoDesc	1	1	1	61	90	51				1152	110	extra-pm		61	70												staf												0	0	0
NoDesc	1	1	1	75		62				1356	110	extra-pm		71	80												staf												0	0	0
NoDesc	1	1	1	80		66				1428	110	extra-pm		81	100												staf												0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-pm		3	5												glov	amul	scep										0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-pm		6	8												glov	amul	scep										0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-pm		9	11												glov	amul	scep										0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-pm		12	14												glov	amul	scep										0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-pm		15	17												glov	amul	scep										0	0	0
NoDesc	1	1	1	73		61				999	110	extra-pm		18	20												glov	amul	scep										0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-pm		21	40												glov	amul	scep										0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-pm		3	5												wand	head	pzhm	azsd	pclb	pmac	pspe						0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-pm		6	8												wand	head	pzhm	azsd	pclb	pmac	pspe						0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-pm		9	11												wand	head	pzhm	azsd	pclb	pmac	pspe						0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-pm		12	14												wand	head	pzhm	azsd	pclb	pmac	pspe						0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-pm		15	17												wand	head	pzhm	azsd	pclb	pmac	pspe						0	0	0
NoDesc	1	1	1	73		61				999	110	extra-pm		18	20												wand	head	pzhm	azsd	pclb	pmac	pspe						0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-pm		21	30												wand	head	pzhm	azsd	pclb	pmac	pspe						0	0	0
NoDesc	1	1	1	25	61	21				306	110	extra-pm		2	4												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	42	89	35				432	110	extra-pm		5	7												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	59	90	49				558	110	extra-pm		8	15												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	80		66				714	110	extra-pm		16	30												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	5	27	4				312	110	extra-pois		6	10												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	16	46	14				480	110	extra-pois		11	15												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	28	65	23				648	110	extra-pois		16	20												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	39	83	32				816	110	extra-pois		21	25												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	50	90	42				984	110	extra-pois		26	30												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	61	90	51				1152	110	extra-pois		31	35												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	75		62				1356	110	extra-pois		36	40												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	80		66				1428	110	extra-pois		41	50												pelt	orb	stor	scyh	knif	tkni							0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-pois		3	5												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-pois		6	8												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-pois		9	11												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-pois		12	14												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-pois		15	17												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	73		61				999	110	extra-pois		18	20												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-pois		21	40												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	9	34	8				279	110	extra-pois		3	5												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	22	55	18				423	110	extra-pois		6	8												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	35	77	29				567	110	extra-pois		9	11												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	48	90	40				711	110	extra-pois		12	14												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	60	90	50				855	110	extra-pois		15	17												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	73		61				999	110	extra-pois		18	20												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	80		66				1071	110	extra-pois		21	30												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	25	61	21				306	110	extra-pois		2	4												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	42	89	35				432	110	extra-pois		5	7												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	59	90	49				558	110	extra-pois		8	15												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	80		66				714	110	extra-pois		16	30												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	1	21	0				105	111	hp		1	15												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	6	29	5				135	111	hp		16	30												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	11	37	9				165	111	hp		31	45												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	16	45	13				195	111	hp		46	60												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	20	53	17				225	111	hp		61	75												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	25	61	21				255	111	hp		76	90												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	30	69	25				285	111	hp		91	105												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	35	77	29				315	111	hp		106	120												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	40	85	33				345	111	hp		121	135												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	44	90	37				375	111	hp		136	150												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	49	90	41				405	111	hp		151	165												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	54	90	45				435	111	hp		166	180												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	59	90	49				465	111	hp		181	195												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	64	90	53				495	111	hp		196	210												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	68		57				525	111	hp		211	225												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	80		66				595	111	hp		226	400												tors	amul	ashd	dbow	spea	basd							0	0	0
NoDesc	1	1	1	1	21	0				84	111	hp		1	10												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	8	33	7				120	111	hp		11	20												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	16	45	13				156	111	hp		21	30												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	23	57	19				192	111	hp		31	40												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	30	69	25				228	111	hp		41	50												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	37	81	31				264	111	hp		51	60												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	44	90	37				300	111	hp		61	70												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	52	90	43				336	111	hp		71	80												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	59		49				372	111	hp		81	90												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	66		55				408	111	hp		91	100												shld	belt	boot	glov	weap	misl		ashd	dbow	basd			0	0	0
NoDesc	1	1	1	1	21	0				63	111	hp		1	10												ring												0	0	0
NoDesc	1	1	1	14	42	12				111	111	hp		11	20												ring												0	0	0
NoDesc	1	1	1	27	63	22				159	111	hp		21	30												ring												0	0	0
NoDesc	1	1	1	40	85	33				207	111	hp		31	40												ring												0	0	0
NoDesc	1	1	1	52		44				255	111	hp		41	50												ring												0	0	0
NoDesc	1	1	1	2	22	2				110	112	lifesteal		2	2												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	13	41	11				180	112	lifesteal		3	3												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	24	59	20				250	112	lifesteal		4	4												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	36	78	30				320	112	lifesteal		5	5												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	47	90	39				390	112	lifesteal		6	6												weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	58		48				460	112	lifesteal		7	7												weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	69		58				530	112	lifesteal		8	8												weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	15	43	12				190	112	lifesteal		1	1												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	32	73	27				300	112	lifesteal		2	2												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	50		42				410	112	lifesteal		3	3												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	1	21	0				42	113	light		1	1												tors	helm	weap	ashd	circ	pzhm							0	0	0
NoDesc	1	1	1	7	30	6				56	113	light		2	2												tors	helm	weap	ashd	circ	pzhm							0	0	0
NoDesc	1	1	1	12	39	10				70	113	light		3	3												tors	helm	weap	ashd	circ	pzhm							0	0	0
NoDesc	1	1	1	18	49	15				84	113	light		4	4												tors	helm	weap	ashd	circ	pzhm							0	0	0
NoDesc	1	1	1	24	58	20				98	113	light		5	5												tors	helm	weap	ashd	circ	pzhm							0	0	0
NoDesc	1	1	1	3	23	2				46	113	light		1	1												belt	boot	shld	amul	misl								0	0	0
NoDesc	1	1	1	18	49	15				84	113	light		2	2												belt	boot	shld	amul	misl								0	0	0
NoDesc	1	1	1	33	74	28				122	113	light		3	3												belt	boot	shld	amul	misl								0	0	0
NoDesc	1	1	1	4	26	4				50	113	light		1	1												ring												0	0	0
NoDesc	1	1	1	34	75	28				124	113	light		2	2												ring												0	0	0
NoDesc	1	1	1	1	21	0				84	114	mag%		6	15												tors	weap											0	0	0
NoDesc	1	1	1	11	37	9				132	114	mag%		16	25												tors	weap											0	0	0
NoDesc	1	1	1	20	53	17				180	114	mag%		26	35												tors	weap											0	0	0
NoDesc	1	1	1	30	69	25				228	114	mag%		36	45												tors	weap											0	0	0
NoDesc	1	1	1	40	85	33				276	114	mag%		46	55												tors	weap											0	0	0
NoDesc	1	1	1	49	90	41				324	114	mag%		56	65												tors	weap											0	0	0
NoDesc	1	1	1	59	90	49				372	114	mag%		66	75												tors	weap											0	0	0
NoDesc	1	1	1	68		57				420	114	mag%		76	85												tors	weap											0	0	0
NoDesc	1	1	1	80		66				476	114	mag%		86	125												tors	weap											0	0	0
NoDesc	1	1	1	1	21	0				84	114	mag%		1	5												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	11	37	9				132	114	mag%		6	10												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	20	53	17				180	114	mag%		11	15												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	30	69	25				228	114	mag%		16	20												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	40	85	33				276	114	mag%		21	25												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	49	90	41				324	114	mag%		26	30												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	59	90	49				372	114	mag%		31	35												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	68		57				420	114	mag%		36	40												ring	glov	belt	helm									0	0	0
NoDesc	1	1	1	9	34	8				124	114	mag%		1	3												boot												0	0	0
NoDesc	1	1	1	19	50	16				172	114	mag%		4	6												boot												0	0	0
NoDesc	1	1	1	28	66	24				220	114	mag%		7	9												boot												0	0	0
NoDesc	1	1	1	38	82	32				268	114	mag%		10	12												boot												0	0	0
NoDesc	1	1	1	48		40				316	114	mag%		13	15												boot												0	0	0
NoDesc	1	1	1	1	21	0				105	115	mana		1	15												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	6	29	5				135	115	mana		16	30												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	11	37	9				165	115	mana		31	45												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	16	45	13				195	115	mana		46	60												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	20	53	17				225	115	mana		61	75												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	25	61	21				255	115	mana		76	90												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	30	69	25				285	115	mana		91	105												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	35	77	29				315	115	mana		106	120												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	40	85	33				345	115	mana		121	135												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	44	90	37				375	115	mana		136	150												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	49	90	41				405	115	mana		151	165												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	54	90	45				435	115	mana		166	180												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	59	90	49				465	115	mana		181	195												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	64	90	53				495	115	mana		196	210												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	68		57				525	115	mana		211	225												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	80		66				595	115	mana		226	400												staf	amul	scep	wand	head	stor	pelt						0	0	0
NoDesc	1	1	1	1	21	0				84	115	mana		1	10												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	8	33	7				120	115	mana		11	20												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	16	45	13				156	115	mana		21	30												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	23	57	19				192	115	mana		31	40												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	30	69	25				228	115	mana		41	50												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	37	81	31				264	115	mana		51	60												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	44	90	37				300	115	mana		61	70												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	52	90	43				336	115	mana		71	80												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	59		49				372	115	mana		81	90												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	66		55				408	115	mana		91	100												circ	belt	boot	glov	misl	pzhm	azsd						0	0	0
NoDesc	1	1	1	1	21	0				63	115	mana		1	10												ring	helm						circ	pzhm	pelt			0	0	0
NoDesc	1	1	1	15	43	12				114	115	mana		11	20												ring	helm						circ	pzhm	pelt			0	0	0
NoDesc	1	1	1	28	66	24				165	115	mana		21	30												ring	helm						circ	pzhm	pelt			0	0	0
NoDesc	1	1	1	42	89	35				216	115	mana		31	40												ring	helm						circ	pzhm	pelt			0	0	0
NoDesc	1	1	1	56		46				267	115	mana		41	50												ring	helm						circ	pzhm	pelt			0	0	0
NoDesc	1	1	1	2	22	2				110	116	manasteal		2	2												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	13	41	11				180	116	manasteal		3	3												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	24	59	20				250	116	manasteal		4	4												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	36	78	30				320	116	manasteal		5	5												weap	misl	phlm					staf	wand	orb			0	0	0
NoDesc	1	1	1	47	90	39				390	116	manasteal		6	6												weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	58	90	48				460	116	manasteal		7	7												weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	69		58				530	116	manasteal		8	8												weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	15	43	12				190	116	manasteal		1	1												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	32	73	27				300	116	manasteal		2	2												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	50		42				410	116	manasteal		3	3												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	7	30	6				168	117	move3		5	5												boot	h2h	dbow										0	0	0
NoDesc	1	1	1	17	47	14				246	117	move3		10	10												boot	h2h	dbow										0	0	0
NoDesc	1	1	1	28	65	23				324	117	move3		15	15												boot	h2h	dbow										0	0	0
NoDesc	1	1	1	38	82	32				402	117	move3		20	20												boot	h2h	dbow										0	0	0
NoDesc	1	1	1	48	90	40				480	117	move3		25	25												boot	h2h	dbow										0	0	0
NoDesc	1	1	1	59		49				558	117	move3		30	30												boot	h2h	dbow										0	0	0
NoDesc	1	1	1	69		58				636	117	move3		35	35												boot	h2h	dbow										0	0	0
NoDesc	1	1	1	12	38	10				68	117	move3		5	5												belt	amul	abow	aspe	ajav	azhm	pzhm						0	0	0
NoDesc	1	1	1	25	61	21				102	117	move3		10	10												belt	amul	abow	aspe	ajav	azhm	pzhm						0	0	0
NoDesc	1	1	1	39	83	32				136	117	move3		15	15												belt	amul	abow	aspe	ajav	azhm	pzhm						0	0	0
NoDesc	1	1	1	52		44				170	117	move3		20	20												belt	amul	abow	aspe	ajav	azhm	pzhm						0	0	0
NoDesc	1	1	1	20	51	16				88	117	move3		5	5												ring	stor											0	0	0
NoDesc	1	1	1	37	81	31				132	117	move3		10	10												ring	stor											0	0	0
NoDesc	1	1	1	1	21	0				84	118	regen		1	10												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	8	33	7				120	118	regen		11	20												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	16	45	13				156	118	regen		21	30												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	23	57	19				192	118	regen		31	40												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	30	69	25				228	118	regen		41	50												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	37	81	31				264	118	regen		51	60												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	44	90	37				300	118	regen		61	70												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	52	90	43				336	118	regen		71	80												tors	dstf	ashd	phlm	azsd								0	0	0
NoDesc	1	1	1	59	90	49				372	118	regen		81	90												tors	dstf	ashd	phlm	azsd								0	0	0
